sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,dewTemperature,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
2590.9708,107.95711666666666,89.3438,214.4252,89.3438,160.8189,98.2782,17.1375,6.925,,1021.3416666666668,195.2173913043478,4.591666666666667,3,6
2590.9709000000003,107.95712083333336,71.4751,232.294,232.294,89.3438,89.3438,18.333333333333332,9.6,,1024.3083333333334,121.25,4.004166666666666,3,0
2287.2016,95.30006666666668,89.3438,107.2126,107.2126,89.3438,89.3438,20.154166666666665,11.904166666666669,,1024.0,107.5,3.904166666666667,3,1
2537.3645,105.72352083333334,89.3438,178.6877,89.3438,89.3438,89.3438,21.1625,14.908333333333331,,1022.975,113.75,4.933333333333334,3,2
2412.2829,100.5117875,89.3438,214.4252,89.3438,89.3438,89.3438,22.858333333333334,15.933333333333332,,1023.0083333333332,134.16666666666666,4.833333333333333,3,3
2394.4144,99.76726666666669,71.4751,196.5565,89.3438,89.3438,89.3438,22.083333333333332,16.483333333333334,,1022.8625,112.91666666666669,3.375,3,4
2680.3146,111.679775,89.3438,285.9003,89.3438,107.2126,89.3438,22.583333333333332,16.808333333333334,,1020.275,115.0,3.8791666666666664,3,5
2894.7401,120.61417083333332,89.3438,250.1628,89.3438,250.1628,107.2126,23.891666666666666,18.141666666666666,-1.0,1016.4166666666666,196.25,4.1000000000000005,3,6
6629.3135,288.2310217391304,89.3438,679.0133,160.8189,268.0315,232.294,24.945833333333336,18.816666666666663,0.0,1015.1541666666668,215.41666666666663,5.3625,3,0
7969.4712,332.0613,89.3438,732.6196,446.7192,357.3754,312.70349999999996,25.195833333333336,17.208333333333332,,1015.4416666666666,260.4347826086956,3.8375,3,1
6057.5125,275.3414772727273,89.3438,589.6694,232.294,446.7192,232.294,24.566666666666663,17.545833333333334,,1016.5318181818184,271.3636363636364,3.266666666666667,3,2
6718.6575,292.11554347826086,89.3438,607.5382,250.1628,107.2126,250.1628,23.15416666666667,16.95,,1015.7708333333334,183.33333333333337,3.2416666666666667,3,3
4199.1607,174.96502916666668,71.4751,428.8505,178.6877,89.3438,142.9502,23.254166666666663,14.841666666666669,,1014.1375,214.0909090909091,2.2708333333333335,3,4
3698.835,154.118125,89.3438,410.9817,89.3438,142.9502,125.0814,21.258333333333333,17.6125,15.0,1012.0875,220.0,3.2583333333333333,3,5
3859.6539,160.8189125,89.3438,410.9817,89.3438,321.6379,107.2126,21.958333333333332,16.445833333333333,5.333333333333333,1011.7916666666666,245.41666666666663,3.654166666666667,3,6
7737.1771,322.3823791666667,89.3438,714.7508,357.3754,428.8505,294.8347,14.275,-0.8083333333333332,,1020.9208333333332,273.75,5.816666666666666,3,0
6790.1323999999995,295.2231478260869,89.3438,714.7508,321.6379,107.2126,268.0315,15.670833333333334,5.55,,1026.5208333333333,111.7391304347826,2.4666666666666663,3,1
8040.9462,335.039425,89.3438,714.7508,125.0814,428.8505,312.70345,18.933333333333337,10.5125,,1023.8,76.95652173913044,2.5208333333333335,3,2
7076.0326000000005,307.65359130434786,89.3438,732.6196,393.1129,285.9003,250.1628,20.683333333333337,16.0625,110.0,1018.0333333333332,90.83333333333331,2.9333333333333336,3,3
3502.2785,145.92827083333333,71.4751,375.2442,107.2126,89.3438,107.2126,20.4875,17.129166666666666,313.3333333333333,1015.5375,161.66666666666666,2.9250000000000003,3,4
2590.971,107.957125,89.3438,178.6877,89.3438,125.0814,98.2782,23.554166666666664,19.8875,100.0,1018.8136363636364,91.7391304347826,2.5208333333333335,3,5
2644.5771,110.1907125,89.3438,250.1628,89.3438,89.3438,89.3438,25.47083333333333,21.208333333333332,20.0,1018.6916666666666,157.5,4.291666666666667,3,6
5986.0376,272.0926181818182,71.4751,696.882,142.9502,339.5066,205.49085,24.09583333333333,20.720833333333335,16.666666666666668,1016.8695652173913,258.69565217391306,3.8625,3,0
6843.7385,311.07902272727273,89.3438,696.882,428.8505,232.294,259.09715,22.28333333333333,19.2125,70.0,1018.025,218.2608695652174,2.2833333333333337,3,1
6539.9698,284.34651304347824,89.3438,661.1445,214.4252,428.8505,268.0315,22.129166666666663,16.616666666666667,2.3333333333333335,1019.1916666666666,93.75,4.825,3,2
6825.8701,284.41125416666665,89.3438,661.1445,357.3754,357.3754,232.294,25.008333333333336,18.05,0.0,1015.2,163.75,3.4791666666666665,3,3
3931.1289,163.79703750000002,89.3438,303.7691,232.294,303.7691,142.9502,25.975,19.95,,1013.45,184.58333333333337,3.625,4,4
3502.2784,145.92826666666667,89.3438,357.3754,107.2126,89.3438,116.147,23.5625,20.329166666666666,50.0,1012.1,209.58333333333337,5.2749999999999995,4,5
4163.423,173.47595833333332,89.3438,375.2442,339.5066,321.6379,125.0814,19.354166666666668,7.4375,,1017.6708333333332,208.63636363636363,4.5125,4,6
6504.2321,295.64691363636365,89.3438,679.0133,285.9003,357.3754,268.03155000000004,20.695833333333333,10.266666666666667,,1018.9583333333334,186.95652173913044,1.804166666666667,4,0
5557.1871,241.6168304347826,89.3438,571.8006,303.7691,410.9817,214.4252,21.641666666666666,9.895833333333334,,1019.575,192.17391304347825,3.8833333333333337,4,1
7433.4079,309.72532916666665,89.3438,661.1445,303.7691,303.7691,276.96590000000003,20.725,12.158333333333331,,1020.5833333333334,89.58333333333333,4.875,4,2
6879.4763,299.10766521739134,89.3438,625.4069,285.9003,321.6379,303.7691,21.4375,14.470833333333331,8.333333333333334,1014.1666666666666,224.16666666666663,4.05,4,3
4520.7987,188.3666125,89.3438,321.6379,303.7691,107.2126,196.5565,21.95,12.5,,1014.2458333333334,241.25,3.7916666666666665,4,4
4002.6042,166.775175,71.4751,375.2442,142.9502,268.0315,134.0158,19.475,3.379166666666667,,1018.775,234.58333333333337,3.904166666666667,4,5
3448.6722,143.694675,89.3438,375.2442,125.0814,178.6877,107.2126,19.766666666666666,9.4,,1023.1708333333332,157.5,4.045833333333333,4,6
4949.649,215.20213043478265,89.3438,679.0133,232.294,393.1129,125.0814,21.133333333333333,13.508333333333333,,1022.7125,91.66666666666669,3.8,4,0
7201.1141,300.04642083333334,89.3438,732.6196,321.6379,446.7192,285.9003,22.066666666666663,14.225,,1019.6875,130.5,1.804166666666667,4,1
5056.8616,229.85734545454545,89.3438,732.6196,250.1628,107.2126,142.95015,22.8875,17.179166666666667,-1.0,1017.8086956521738,65.65217391304348,1.7583333333333335,4,2
8809.3034,383.01319130434786,89.3438,732.6196,89.3438,89.3438,446.7192,22.875,18.433333333333337,30.0,1015.5304347826088,161.7391304347826,3.033333333333333,4,3
4413.5859,183.8994125,89.3438,410.9817,89.3438,125.0814,134.0158,22.458333333333332,18.8125,0.6666666666666666,1014.5909090909092,90.41666666666669,4.320833333333334,4,4
3520.1473,146.67280416666668,89.3438,321.6379,107.2126,142.9502,107.2126,21.9625,16.379166666666666,-0.5,1018.2208333333332,59.166666666666664,7.0,4,5
4181.2917,174.2204875,71.4751,321.6379,125.0814,285.9003,125.0814,20.720833333333335,12.2375,,1022.3083333333334,71.25,5.970833333333332,4,6
6522.101000000001,296.4591363636364,89.3438,661.1445,125.0814,375.2442,241.2284,20.883333333333333,13.25,-1.0,1022.8166666666666,134.58333333333334,5.7,4,0
8040.9463,335.03942916666665,89.3438,696.882,232.294,410.9817,303.7691,20.995833333333337,12.870833333333335,,1021.0125,177.08333333333334,3.745833333333333,4,1
7897.996,329.08316666666667,89.3438,732.6196,321.6379,357.3754,294.8347,21.354166666666668,12.504166666666668,,1019.3666666666668,83.75,3.7541666666666664,4,2
6325.5446,275.0236782608696,71.4751,553.9319,428.8505,125.0814,250.1628,22.95,14.775,,1018.2153846153846,109.58333333333331,5.041666666666667,4,3
4842.4362,201.768175,89.3438,661.1445,196.5565,89.3438,125.0814,23.4375,16.650000000000002,,1016.3166666666666,149.58333333333334,3.2541666666666664,4,4
4413.5856,183.8994,89.3438,428.8505,89.3438,268.0315,160.8189,24.21666666666667,16.991666666666667,1.0,1013.1652173913044,282.60869565217394,4.258333333333334,4,5
3162.7718999999997,150.6081857142857,89.3438,375.2442,196.5565,196.5565,107.2126,23.583333333333332,16.383333333333333,,1015.4,86.52173913043478,2.9,4,6
6665.051,289.7848260869565,89.3438,714.7508,196.5565,178.6877,232.294,23.2625,16.425,,1016.4333333333334,89.58333333333333,3.891666666666667,4,0
6450.6257,293.21025909090906,89.3438,714.7508,125.0814,375.2442,259.09715,23.325,14.841666666666669,,1014.6916666666666,68.18181818181819,2.325,4,1
5825.2184,242.71743333333333,89.3438,679.0133,214.4252,446.7192,214.4252,24.0,16.270833333333332,,1013.6166666666668,140.8695652173913,2.9499999999999997,4,2
6968.8199,290.36749583333335,89.3438,714.7508,196.5565,357.3754,223.3596,24.566666666666663,18.058333333333337,150.0,1015.15,134.0,2.3125,4,3
4306.3731,179.4322125,89.3438,375.2442,107.2126,107.2126,107.2126,25.65833333333333,19.3875,8.0,1014.925,76.19047619047619,1.741666666666667,4,4
3823.9162,159.32984166666668,89.3438,321.6379,89.3438,214.4252,125.0814,25.7375,19.15833333333333,-1.0,1014.9083333333332,127.08333333333331,3.8333333333333335,4,5
3252.1156,141.3963304347826,71.4751,357.3754,250.1628,268.0315,89.3438,25.370833333333337,18.97083333333333,,1016.65,114.78260869565216,3.625,5,6
7040.2947,293.3456125,89.3438,661.1445,196.5565,214.4252,241.22835,25.8375,20.033333333333335,,1016.1363636363636,123.47826086956522,3.4416666666666664,5,0
5557.1872,241.61683478260872,89.3438,571.8006,339.5066,142.9502,196.5565,26.008333333333336,20.333333333333332,235.0,1013.2791666666668,216.66666666666663,3.625,5,1
3305.722,137.73841666666667,71.4751,303.7691,303.7691,71.4751,89.3438,21.225,19.395833333333332,56.666666666666664,1008.2583333333332,209.58333333333337,3.858333333333333,5,2
3287.8533,136.9938875,71.4751,410.9817,107.2126,89.3438,89.3438,21.53333333333333,10.6125,30.0,1007.7208333333332,282.9166666666667,5.8500000000000005,5,3
2573.1023,107.21259583333334,71.4751,303.7691,71.4751,89.3438,89.3438,19.741666666666667,6.366666666666667,,1011.6,271.25,4.216666666666667,5,4
2251.4645,93.81102083333332,71.4751,196.5565,71.4751,89.3438,89.3438,20.458333333333332,8.720833333333333,,1015.05,184.7826086956522,2.529166666666667,5,5
2072.7766,86.36569166666668,71.4751,107.2126,89.3438,89.3438,89.3438,22.054166666666664,11.65,,1017.9291666666668,169.56521739130434,2.1083333333333334,5,6
2054.9077,85.62115416666667,71.4751,89.3438,89.3438,89.3438,89.3438,23.0125,14.208333333333334,,1019.9041666666668,131.9047619047619,2.7875,5,0
2054.9078,85.62115833333333,71.4751,107.2126,89.3438,89.3438,89.3438,24.579166666666666,15.654166666666669,,1020.525,146.95652173913044,3.220833333333333,5,1
2037.039,84.876625,71.4751,89.3438,89.3438,71.4751,89.3438,25.05,17.724999999999998,,1020.6583333333332,91.30434782608695,2.3666666666666667,5,2
2019.1702,84.13209166666667,53.6063,89.3438,89.3438,89.3438,89.3438,24.625,18.325,,1019.4833333333332,69.16666666666667,1.3041666666666667,5,3
1983.4327,82.64302916666666,35.7375,107.2126,71.4751,89.3438,89.3438,26.275,17.454166666666666,,1016.4958333333334,220.9090909090909,2.766666666666667,5,4
2930.478,122.10325,53.6063,250.1628,89.3438,89.3438,89.3438,26.320833333333336,17.554166666666667,,1014.8166666666666,239.0909090909091,3.0208333333333335,5,5
2001.3015,83.3875625,53.6063,89.3438,89.3438,89.3438,89.3438,24.129166666666663,15.245833333333332,,1016.975,120.45454545454544,2.3291666666666666,5,6
1965.5641,81.89850416666667,53.6063,107.2126,89.3438,71.4751,89.3438,25.441666666666663,19.720833333333335,5.0,1018.6666666666666,71.66666666666667,3.3041666666666667,5,0
2072.7767,86.36569583333333,71.4751,125.0814,89.3438,89.3438,89.3438,24.725,21.5625,38.333333333333336,1017.4227272727272,135.83333333333334,4.2875,5,1
2054.9079,85.62116250000001,53.6063,107.2126,71.4751,89.3438,89.3438,25.9125,20.6625,380.0,1014.9043478260868,218.2608695652174,3.5999999999999996,5,2
2037.039,84.876625,71.4751,89.3438,89.3438,71.4751,89.3438,25.1625,21.304166666666667,10.0,1015.5869565217392,152.5,2.858333333333333,5,3
2054.9077,85.62115416666667,71.4751,89.3438,89.3438,89.3438,89.3438,25.333333333333332,20.5875,5.0,1017.2625,140.41666666666666,2.275,5,4
2037.039,84.876625,71.4751,89.3438,71.4751,89.3438,89.3438,26.4625,19.9625,2.0,1015.5791666666668,217.91666666666663,3.1958333333333333,5,5
1983.4327,82.64302916666666,53.6063,89.3438,89.3438,71.4751,89.3438,26.320833333333336,17.804166666666667,,1012.5125,276.6666666666667,4.745833333333334,5,6
2054.9077,85.62115416666667,71.4751,89.3438,89.3438,89.3438,89.3438,25.354166666666668,16.025000000000002,,1013.8791666666666,129.0909090909091,2.2083333333333335,5,0
2001.3016,83.38756666666667,71.4751,89.3438,89.3438,71.4751,89.3438,25.125,16.933333333333334,,1018.8583333333332,88.33333333333333,4.291666666666667,5,1
2054.9076,85.62115,53.6063,107.2126,89.3438,89.3438,89.3438,25.329166666666666,15.045833333333334,,1022.0916666666668,86.66666666666667,3.6666666666666665,5,2
2037.0389,84.87662083333333,53.6063,89.3438,71.4751,89.3438,89.3438,24.854166666666668,15.4,,1019.9333333333334,69.58333333333333,3.9916666666666663,5,3
2054.9076,85.62115,53.6063,89.3438,89.3438,89.3438,89.3438,25.625,18.183333333333337,-0.6666666666666666,1016.5208333333334,61.666666666666664,4.033333333333333,5,4
1983.4327,82.64302916666666,53.6063,89.3438,89.3438,89.3438,89.3438,26.445833333333336,19.258333333333333,,1016.1625,174.34782608695653,3.1374999999999997,5,5
2037.0389,84.87662083333333,53.6063,107.2126,89.3438,89.3438,89.3438,26.191666666666663,19.916666666666668,-1.0,1017.275,64.73684210526316,1.95,5,6
2072.7766,86.36569166666668,71.4751,107.2126,89.3438,107.2126,89.3438,25.958333333333332,20.004166666666663,45.0,1015.2791666666668,204.16666666666663,2.766666666666667,5,0
2072.7764,86.36568333333334,53.6063,107.2126,89.3438,89.3438,89.3438,26.09583333333333,20.1,8.0,1013.8708333333334,185.0,2.2125,5,1
2037.0389,84.87662083333333,53.6063,107.2126,89.3438,71.4751,89.3438,26.6,21.045833333333334,150.0,1015.5458333333332,71.9047619047619,1.3916666666666666,6,2
2001.3015,83.3875625,53.6063,89.3438,89.3438,71.4751,89.3438,27.620833333333337,21.34583333333333,3.0,1017.1125,128.0952380952381,2.8000000000000003,6,3
1983.4326,82.64302500000001,53.6063,89.3438,71.4751,89.3438,89.3438,28.104166666666668,21.7375,,1017.15,92.6086956521739,2.725,6,4
1965.5641,81.89850416666667,53.6063,89.3438,89.3438,89.3438,89.3438,28.475,21.854166666666668,,1015.7166666666668,126.8181818181818,3.4958333333333336,6,5
2001.3014,83.38755833333333,53.6063,107.2126,53.6063,89.3438,89.3438,26.795833333333334,22.416666666666668,300.0,1013.35,131.30434782608697,3.095833333333333,6,6
2126.3828,88.59928333333333,71.4751,107.2126,71.4751,107.2126,89.3438,25.895833333333332,23.2875,42.666666666666664,1010.6636363636364,150.0,5.041666666666667,6,0
2197.8579,91.5774125,71.4751,125.0814,125.0814,89.3438,89.3438,26.8125,23.679166666666664,62.25,1008.5304347826088,203.04347826086956,5.6625000000000005,6,1
2037.039,84.876625,71.4751,89.3438,89.3438,89.3438,89.3438,27.416666666666668,23.229166666666668,71.0,1011.425,113.75,2.716666666666667,6,2
2037.0389,84.87662083333333,53.6063,89.3438,89.3438,89.3438,89.3438,25.420833333333334,22.8125,15.0,1014.9458333333332,134.16666666666666,2.154166666666667,6,3
2019.1703,84.13209583333334,71.4751,89.3438,89.3438,89.3438,89.3438,27.133333333333336,22.816666666666663,,1017.2208333333332,130.43478260869566,2.4458333333333333,6,4
2019.1703,84.13209583333334,71.4751,89.3438,89.3438,89.3438,89.3438,27.058333333333337,21.704166666666666,-1.0,1019.875,91.66666666666669,3.033333333333333,6,5
1983.4328,82.64303333333334,53.6063,89.3438,71.4751,71.4751,89.3438,26.9625,22.058333333333337,1.0,1018.8458333333332,57.916666666666664,0.9208333333333334,6,6
1947.6951,81.15396249999999,53.6063,89.3438,71.4751,53.6063,89.3438,29.00833333333333,22.433333333333337,-1.0,1014.75,205.65217391304347,2.4916666666666667,6,0
1965.5639,81.89849583333334,35.7375,107.2126,89.3438,89.3438,89.3438,28.5625,22.85,110.0,1014.8166666666666,171.5,2.470833333333333,6,1
2019.1703,84.13209583333334,53.6063,107.2126,89.3438,89.3438,89.3438,28.045833333333334,23.233333333333334,44.5,1016.7583333333332,170.8695652173913,2.5958333333333337,6,2
2019.1703,84.13209583333334,71.4751,89.3438,89.3438,89.3438,89.3438,27.7875,22.791666666666668,5.0,1015.3791666666666,233.75,4.041666666666667,6,3
1983.4327,82.64302916666666,53.6063,89.3438,71.4751,53.6063,89.3438,28.05,21.104166666666668,-1.0,1013.3217391304348,252.5,4.433333333333333,6,4
2072.7766,86.36569166666668,71.4751,107.2126,89.3438,89.3438,89.3438,27.020833333333332,22.058333333333337,250.0,1015.6416666666668,170.0,2.9625,6,5
