sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,dewTemperature,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
8126.0,338.5833333333333,318.0,368.0,318.0,324.0,332.5,8.950000000000001,7.233333333333333,5.0,1009.3,223.33333333333337,6.245833333333334,1,6
9450.0,393.75,293.0,514.0,315.0,319.0,363.0,12.125,8.0375,0.0,1014.9916666666668,242.91666666666663,9.833333333333334,2,0
9995.0,416.4583333333333,293.0,551.0,318.0,335.0,376.5,8.0375,2.7916666666666665,1.0,1015.2916666666666,249.16666666666663,8.175,2,1
10392.0,433.0,310.0,577.0,330.0,347.0,400.5,5.183333333333333,1.1958333333333333,-0.5,1022.0875,272.0833333333333,5.320833333333334,2,2
9961.0,415.0416666666667,317.0,544.0,319.0,317.0,365.0,9.5125,6.995833333333334,-0.5,1025.1416666666669,256.25,5.716666666666666,2,3
9512.0,396.3333333333333,294.0,525.0,305.0,307.0,365.0,10.179166666666667,8.3375,1.0,1018.3541666666666,214.16666666666663,6.2375,2,4
7785.0,324.375,289.0,380.0,295.0,296.0,319.0,10.3375,8.120833333333334,0.5,997.9833333333332,189.58333333333337,8.958333333333334,2,5
7929.0,330.375,303.0,362.0,303.0,308.0,329.0,7.2625,3.9875,35.0,991.9708333333332,212.08333333333337,7.95,2,6
9752.0,406.3333333333333,292.0,540.0,314.0,337.0,380.0,7.866666666666667,3.7125,70.0,987.0166666666668,235.83333333333337,12.058333333333335,2,0
10250.0,427.0833333333333,313.0,568.0,323.0,338.0,387.5,5.25,1.5375,-1.0,988.6666666666666,235.83333333333337,5.708333333333333,2,1
10064.0,419.3333333333333,311.0,551.0,319.0,340.0,385.5,5.704166666666667,2.658333333333333,5.0,996.9083333333332,274.5833333333333,4.358333333333333,2,2
10230.0,426.25,316.0,562.0,316.0,334.0,384.0,3.5749999999999997,0.3666666666666667,1.0,1003.8833333333332,237.08333333333337,1.6916666666666669,2,3
9889.0,412.0416666666667,308.0,546.0,313.0,333.0,377.5,3.904166666666667,2.183333333333333,0.0,995.8375,105.41666666666669,3.3125,2,4
8093.0,337.2083333333333,295.0,387.0,313.0,323.0,335.0,3.8708333333333336,2.3333333333333335,5.0,987.2,58.75,4.3125,2,5
8594.0,358.0833333333333,320.0,400.0,324.0,342.0,357.0,3.7541666666666664,-0.1083333333333333,5.0,997.0083333333332,90.0,3.983333333333333,2,6
10249.0,427.0416666666667,315.0,567.0,332.0,338.0,391.0,2.484210526315789,-0.7894736842105263,0.0,1023.6789473684212,342.10526315789474,3.547368421052632,2,0
10245.0,426.875,314.0,577.0,321.0,339.0,377.0,2.566666666666667,-0.7000000000000001,0.0,1033.8458333333333,197.08333333333337,2.779166666666667,2,1
10093.0,420.5416666666667,309.0,555.0,321.0,344.0,391.5,4.325,1.5333333333333332,0.0,1016.975,164.58333333333334,4.266666666666667,2,2
10223.0,425.9583333333333,314.0,565.0,321.0,343.0,384.0,4.094444444444445,1.5499999999999998,50.0,1013.4777777777776,287.22222222222223,3.2666666666666666,2,3
9662.0,402.5833333333333,306.0,532.0,306.0,309.0,373.0,5.029166666666667,2.841666666666667,0.0,1015.8291666666668,203.33333333333337,4.791666666666667,2,4
7788.0,324.5,283.0,378.0,298.0,303.0,321.0,10.4875,8.516666666666667,0.5,1009.3166666666666,245.41666666666663,8.454166666666667,2,5
8073.0,336.375,305.0,384.0,308.0,319.0,331.0,12.645833333333334,10.420833333333333,-1.0,1010.2,240.0,9.504166666666668,2,6
9523.0,396.7916666666667,288.0,517.0,317.0,337.0,374.0,8.75,4.6499999999999995,3.5,1009.3041666666668,278.75,4.616666666666666,2,0
10124.0,421.8333333333333,304.0,564.0,316.0,332.0,375.0,5.716666666666666,0.7041666666666666,0.0,1017.2521739130434,247.91666666666663,2.5375,2,1
10117.0,421.5416666666667,311.0,561.0,320.0,339.0,391.5,2.8041666666666667,-2.2416666666666667,0.0,1018.1791666666668,185.83333333333337,1.3916666666666666,2,2
10287.0,428.625,310.0,595.0,327.0,343.0,379.0,2.1374999999999997,-2.7708333333333335,0.0,1016.8208333333332,282.0833333333333,2.1416666666666666,2,3
9974.0,415.5833333333333,307.0,550.0,320.0,323.0,376.0,3.8708333333333336,-1.6291666666666669,0.0,1010.3083333333334,112.08333333333331,3.4375,2,4
8292.0,345.5,313.0,390.0,318.0,333.0,348.0,4.55,-1.9291666666666665,-0.5,1010.8166666666666,51.666666666666664,4.566666666666666,2,5
8514.0,354.75,328.0,393.0,328.0,349.0,356.0,4.795833333333333,-1.5458333333333334,0.0,1021.0541666666668,37.916666666666664,4.9875,2,6
10302.0,429.25,316.0,577.0,327.0,337.0,393.0,5.079166666666667,-0.6833333333333332,0.0,1026.5166666666669,139.58333333333334,2.3375,2,0
9958.0,414.9166666666667,310.0,545.0,317.0,337.0,368.5,8.6875,6.7875000000000005,19.5,1011.3833333333332,218.75,7.316666666666666,3,1
10296.0,429.0,311.0,568.0,331.0,339.0,402.0,5.45,2.1125000000000003,14.5,999.4666666666668,261.6666666666667,8.045833333333333,3,2
10192.0,424.6666666666667,315.0,557.0,324.0,327.0,388.0,6.479166666666667,1.9291666666666665,-0.5,1003.3166666666666,256.25,5.566666666666666,3,3
10023.0,417.625,307.0,545.0,319.0,347.0,394.5,4.966666666666667,0.6791666666666667,2.0,991.6291666666666,221.66666666666663,4.925,3,4
8480.0,353.3333333333333,322.0,413.0,323.0,322.0,338.5,2.5041666666666664,0.7166666666666667,1.0,1000.1083333333332,314.5833333333333,3.1666666666666665,3,5
8471.0,352.9583333333333,322.0,408.0,322.0,330.0,349.5,3.5375,-0.1541666666666666,-1.0,1005.7916666666666,304.5833333333333,3.1666666666666665,3,6
10379.0,432.4583333333333,309.0,601.0,327.0,346.0,401.0,4.045833333333333,-2.1,-0.5,1009.6625,322.9166666666667,3.2875,3,0
10353.0,431.375,318.0,575.0,318.0,325.0,399.0,3.9416666666666664,0.5625000000000001,-0.5,1013.2916666666666,214.58333333333337,3.5708333333333333,3,1
10091.0,420.4583333333333,296.0,562.0,320.0,349.0,395.5,7.808333333333334,6.595833333333334,3.5,996.4958333333334,114.16666666666669,4.783333333333333,3,2
10158.0,423.25,311.0,575.0,318.0,322.0,387.0,6.6125,5.004166666666666,5.0,1019.1958333333332,278.3333333333333,2.2666666666666666,3,3
9966.0,415.25,303.0,550.0,310.0,330.0,368.0,4.695833333333334,2.2375000000000003,0.0,1028.25,175.83333333333334,1.5875,3,4
8112.0,338.0,300.0,395.0,306.0,308.0,328.0,6.445833333333333,3.5083333333333333,0.0,1030.85,154.16666666666666,1.4916666666666665,3,5
7953.0,331.375,298.0,370.0,308.0,317.0,327.5,5.991666666666667,2.658333333333333,0.0,1034.4625,53.75,3.2541666666666664,3,6
10125.0,421.875,305.0,568.0,318.0,335.0,386.5,6.883333333333333,-0.3833333333333333,0.0,1032.7708333333333,58.333333333333336,5.379166666666666,3,0
10152.0,423.0,306.0,565.0,322.0,329.0,386.0,6.125,3.9625,0.0,1030.2625,33.75,3.558333333333333,3,1
10154.0,423.0833333333333,307.0,561.0,325.0,347.0,382.5,7.495833333333334,2.670833333333333,0.0,1029.6041666666667,49.583333333333336,4.9624999999999995,3,2
10240.0,426.6666666666667,321.0,564.0,327.0,334.0,392.5,6.675,1.6083333333333334,0.0,1030.0916666666667,54.583333333333336,3.341666666666667,3,3
10034.0,418.0833333333333,321.0,549.0,321.0,331.0,381.0,5.120833333333334,3.2291666666666665,0.0,1027.0304347826088,41.666666666666664,3.2583333333333333,3,4
8286.0,345.25,305.0,406.0,315.0,320.0,338.5,6.875,2.8208333333333333,-1.0,1026.3826086956522,38.333333333333336,4.120833333333333,3,5
8113.0,338.0416666666667,311.0,382.0,319.0,320.0,335.0,7.35,3.033333333333333,-0.5,1025.1166666666666,74.16666666666667,2.8791666666666664,3,6
9858.0,410.75,304.0,536.0,318.0,332.0,381.0,8.466666666666667,3.608333333333333,0.0,1023.1916666666666,293.75,2.3666666666666667,3,0
9888.0,412.0,305.0,542.0,316.0,319.0,373.0,7.643478260869566,2.095652173913044,0.0,1018.108695652174,229.56521739130432,1.452173913043478,3,1
9879.0,411.625,296.0,537.0,317.0,336.0,392.0,8.45,2.785,,1016.845,269.5,2.02,3,2
9735.0,405.625,310.0,546.0,310.0,311.0,361.0,8.025,5.541666666666667,0.0,1013.3375,230.83333333333337,4.3625,3,3
7923.0,330.125,294.0,378.0,300.0,307.0,316.5,10.408333333333331,4.845833333333333,30.0,1013.5458333333332,265.8333333333333,3.7291666666666665,3,4
7609.0,317.0416666666667,285.0,347.0,299.0,299.0,308.5,9.516666666666667,7.8125,-0.5,1004.5333333333332,182.5,7.325,3,5
7254.0,302.25,74.0,345.0,293.0,295.0,314.5,8.054166666666667,5.366666666666667,35.0,999.3916666666668,195.83333333333337,7.054166666666667,3,6
9046.4017,376.93340416666666,335.3702,378.7405,335.3702,378.7405,378.7405,8.116666666666667,4.470833333333333,50.0,989.7909090909092,223.33333333333337,10.358333333333333,3,0
9089.772,378.74050000000005,378.7405,378.7405,378.7405,378.7405,378.7405,7.679166666666667,3.6166666666666663,4.0,1002.6958333333332,229.58333333333337,6.1375,3,1
9089.772,378.74050000000005,378.7405,378.7405,378.7405,378.7405,378.7405,8.508333333333333,3.65,5.0,1008.1666666666666,246.66666666666663,4.045833333333333,3,2
9089.772,378.74050000000005,378.7405,378.7405,378.7405,378.7405,378.7405,8.145833333333334,2.066666666666667,0.0,1015.5833333333334,237.08333333333337,2.2333333333333334,3,3
9089.772,378.74050000000005,378.7405,378.7405,378.7405,378.7405,378.7405,7.85,2.8208333333333333,0.0,1019.075,177.5,4.1125,4,4
9089.772,378.74050000000005,378.7405,378.7405,378.7405,378.7405,378.7405,10.216666666666669,3.858333333333333,0.0,1012.0791666666668,151.25,4.008333333333334,4,5
7379.7404,307.4891833333333,276.0,345.0,335.3702,285.0,305.5,11.104166666666666,7.983333333333333,30.0,1005.1875,154.16666666666666,3.745833333333333,4,6
8906.269600000001,371.0945666666667,325.5377,373.0753,325.5377,373.0753,373.0753,10.525,7.825,2.5,1002.3416666666668,175.0,4.595833333333333,4,0
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,10.833333333333334,4.983333333333333,0.0,1007.375,257.9166666666667,3.85,4,1
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,8.612499999999999,4.041666666666667,2.5,1007.4875,242.91666666666663,7.425000000000001,4,2
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,7.086956521739131,4.469565217391304,1.0,1009.3,259.1304347826087,5.3478260869565215,4,3
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,8.85,5.379166666666666,15.0,1011.1916666666666,237.91666666666663,3.0708333333333333,4,4
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,7.779166666666666,4.3125,5.0,1003.4333333333334,216.25,4.170833333333333,4,5
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,7.858333333333333,2.379166666666667,-0.5,1007.325,103.33333333333331,5.0375000000000005,4,6
8953.807200000001,373.0753,373.0753,373.0753,373.0753,373.0753,373.0753,11.320833333333333,9.058333333333334,5.0,1005.7583333333332,143.75,2.983333333333333,4,0
9505.0754,396.0448083333333,283.0,520.0,330.5377,298.0,371.5,11.629166666666668,6.175,0.0,1006.65,211.66666666666663,3.2416666666666667,4,1
9348.0,389.5,279.0,526.0,294.0,298.0,362.5,11.375,4.8125,0.0,1008.2708333333334,233.75,1.8375,4,2
9166.0,381.9166666666667,276.0,513.0,286.0,297.0,344.5,11.958333333333334,6.354166666666667,1.5,1009.1041666666666,174.58333333333334,3.033333333333333,4,3
8961.0,373.375,272.0,507.0,285.0,286.0,334.5,9.829166666666667,8.9625,27.0,1000.6583333333332,194.16666666666663,2.1999999999999997,4,4
7518.0,313.25,271.0,365.0,288.0,301.0,306.0,6.1375,2.7458333333333336,2.0,1004.5666666666666,323.3333333333333,3.15,4,5
7802.0,325.0833333333333,293.0,376.0,299.0,303.0,322.5,6.704166666666667,-0.3291666666666666,-0.5,1015.9875,293.3333333333333,2.1,4,6
9772.0,407.1666666666667,290.0,549.0,299.0,310.0,366.5,8.491666666666667,3.0124999999999997,0.0,1022.3347826086956,257.0833333333333,4.6625000000000005,4,0
9535.0,397.2916666666667,282.0,535.0,296.0,307.0,363.5,11.341666666666669,3.9958333333333336,0.0,1028.1416666666669,178.75,3.1833333333333336,4,1
9546.0,397.75,286.0,527.0,299.0,312.0,372.5,9.6375,3.641666666666667,0.0,1029.625,70.41666666666667,4.770833333333333,4,2
9459.0,394.125,288.0,527.0,302.0,304.0,360.0,11.033333333333331,4.370833333333333,0.0,1023.7916666666666,62.916666666666664,4.495833333333333,4,3
9393.0,391.375,290.0,524.0,297.0,310.0,348.5,8.766666666666667,5.120833333333334,-0.5,1021.3708333333334,58.75,4.208333333333333,4,4
7913.0,329.7083333333333,282.0,382.0,303.0,314.0,328.0,7.358333333333333,0.8875000000000001,15.0,1020.6608695652176,135.41666666666666,3.345833333333333,4,5
7887.0,328.625,299.0,373.0,303.0,307.0,317.0,7.291666666666667,1.3333333333333333,1.0,1020.1041666666666,283.75,3.1125000000000003,4,6
9668.0,402.8333333333333,292.0,545.0,298.0,307.0,367.5,7.670833333333333,4.066666666666666,-0.5,1010.7458333333334,253.33333333333337,4.370833333333334,4,0
10003.0,416.7916666666667,294.0,564.0,306.0,329.0,377.0,5.7749999999999995,-0.6875,0.5,1008.3916666666668,292.0833333333333,4.629166666666666,4,1
10137.0,422.375,310.0,562.0,321.0,331.0,389.5,6.191666666666666,-0.5666666666666667,-0.5,1012.2958333333332,292.0833333333333,3.0708333333333333,4,2
10161.0,423.375,314.0,588.0,318.0,314.0,394.0,6.929166666666667,1.1916666666666669,-0.5,1013.025,247.5,5.1,4,3
9876.0,411.5,301.0,547.0,308.0,313.0,376.0,7.725,1.8125,7.0,1010.9041666666668,264.1666666666667,5.883333333333333,4,4
8073.0,336.375,302.0,386.0,305.0,302.0,330.5,7.75,0.6,0.0,1021.6083333333332,271.6666666666667,2.6416666666666666,4,5
7829.0,326.2083333333333,294.0,365.0,297.0,305.0,319.5,9.85,3.533333333333333,0.0,1027.4875,220.83333333333337,4.0249999999999995,5,6
7574.0,315.5833333333333,284.0,347.0,296.0,311.0,312.5,12.1,9.295833333333333,-1.0,1020.5869565217392,218.33333333333337,6.008333333333333,5,0
9788.0,407.8333333333333,298.0,542.0,305.0,322.0,368.0,10.545833333333333,3.091666666666667,0.0,1025.5875,269.5833333333333,3.670833333333333,5,1
9510.0,396.25,295.0,538.0,300.0,305.0,357.0,11.933333333333332,3.025,0.0,1026.2782608695652,181.25,3.079166666666666,5,2
9417.0,392.375,286.0,529.0,287.0,295.0,357.5,13.954166666666666,2.4833333333333334,0.0,1019.8833333333332,105.83333333333331,3.2416666666666667,5,3
9167.0,381.9583333333333,274.0,524.0,279.0,287.0,341.0,16.14166666666667,6.941666666666666,0.0,1010.7291666666666,96.66666666666669,2.7083333333333335,5,4
7559.0,314.9583333333333,266.0,386.0,276.0,278.0,302.5,17.925,10.329166666666667,0.0,1006.675,107.5,3.516666666666667,5,5
7443.0,310.125,265.0,364.0,279.0,290.0,306.5,20.495833333333337,8.970833333333333,0.0,1006.981818181818,88.33333333333333,4.3375,5,6
9382.0,390.9166666666667,266.0,544.0,296.0,307.0,365.0,18.841666666666665,11.6375,-0.5,1008.0416666666666,75.0,4.004166666666666,5,0
9600.0,400.0,284.0,542.0,302.0,311.0,361.5,16.05,15.658333333333331,25.0,1006.0958333333332,69.58333333333333,2.9,5,1
9496.0,395.6666666666667,279.0,540.0,291.0,294.0,369.5,16.195833333333333,15.541666666666666,4.0,1003.2583333333332,68.33333333333333,2.6166666666666667,5,2
9409.0,392.0416666666667,275.0,541.0,288.0,303.0,357.5,17.395833333333332,12.0375,-0.5,1002.4,85.83333333333333,4.116666666666666,5,3
9124.0,380.1666666666667,274.0,507.0,290.0,290.0,355.5,12.645833333333334,8.716666666666667,0.0,1010.5166666666668,24.166666666666668,5.166666666666667,5,4
7611.0,317.125,278.0,365.0,279.0,281.0,311.5,10.445833333333333,1.7458333333333331,0.0,1020.0625,134.58333333333334,3.154166666666667,5,5
7308.0,304.5,268.0,354.0,269.0,278.0,297.5,11.8875,3.920833333333333,0.0,1022.1625,217.08333333333337,2.475,5,6
9003.0,375.125,252.0,526.0,273.0,291.0,339.5,13.629166666666668,6.925,0.0,1020.7782608695652,178.33333333333334,2.591666666666667,5,0
9113.0,379.7083333333333,262.0,524.0,276.0,279.0,336.0,13.208333333333334,8.475,0.0,1016.1958333333332,252.08333333333337,3.858333333333333,5,1
9332.0,388.8333333333333,272.0,527.0,281.0,298.0,359.0,12.191666666666668,10.254166666666666,19.5,1004.975,224.58333333333337,4.420833333333333,5,2
9503.0,395.9583333333333,278.0,535.0,288.0,316.0,357.0,13.6,9.733333333333333,15.0,1011.4333333333334,259.5833333333333,4.425,5,3
9408.0,392.0,285.0,520.0,302.0,302.0,355.0,15.379166666666668,10.583333333333334,-0.5,1014.2208333333332,227.08333333333337,5.745833333333334,5,4
7542.0,314.25,282.0,360.0,295.0,303.0,307.0,14.816666666666668,12.579166666666666,-1.0,1008.7958333333332,199.58333333333337,5.954166666666667,5,5
7326.0,305.25,277.0,352.0,290.0,288.0,297.0,14.341666666666669,9.570833333333333,-0.5,1007.8583333333332,282.5,2.6458333333333335,5,6
9566.0,398.5833333333333,270.0,549.0,288.0,307.0,371.5,14.166666666666666,7.9,-0.5,1017.7125,242.91666666666663,3.3083333333333336,5,0
9549.0,397.875,282.0,540.0,300.0,304.0,354.5,12.6,6.054166666666667,-0.5,1021.325,47.083333333333336,3.7,5,1
9695.0,403.9583333333333,290.0,545.0,305.0,317.0,378.5,10.704166666666666,6.716666666666666,-0.5,1017.8375,147.91666666666666,2.6916666666666664,5,2
9548.0,397.8333333333333,291.0,542.0,293.0,294.0,349.5,14.5625,8.266666666666667,-0.5,1016.0541666666668,134.16666666666666,2.1333333333333333,5,3
9186.0,382.75,257.0,523.0,290.0,298.0,349.5,15.875,9.65,0.0,1016.7217391304348,64.16666666666667,3.4499999999999997,5,4
7562.0,315.0833333333333,271.0,367.0,286.0,274.0,313.0,15.470833333333331,10.245833333333334,-1.0,1015.1869565217391,49.583333333333336,3.391666666666667,5,5
7058.0,294.0833333333333,262.0,348.0,280.0,274.0,287.5,13.8125,9.9125,0.0,1013.6291666666666,87.91666666666667,3.891666666666666,5,6
7205.0,300.2083333333333,259.0,346.0,276.0,286.0,298.0,14.3375,10.4125,0.0,1015.8208333333332,256.25,4.7875,5,0
9441.0,393.375,268.0,538.0,292.0,312.0,360.0,12.220833333333331,10.270833333333334,60.0,1016.5333333333332,352.5,5.2375,5,1
9594.0,399.75,285.0,533.0,314.0,337.0,371.0,12.754166666666668,11.629166666666668,-0.5,1021.3541666666666,83.75,4.845833333333333,6,2
9649.0,402.0416666666667,288.0,539.0,315.0,318.0,364.0,11.25,8.870833333333334,0.0,1020.8083333333334,19.166666666666668,5.45,6,3
9342.0,389.25,287.0,519.0,308.0,308.0,341.5,11.320833333333333,8.729166666666666,0.0,1017.725,90.0,3.0708333333333333,6,4
7831.0,326.2916666666667,280.0,384.0,299.0,302.0,323.5,15.625,13.941666666666668,0.0,1017.4458333333332,214.16666666666663,2.066666666666667,6,5
7686.0,320.25,286.0,370.0,300.0,300.0,316.5,17.291666666666668,13.445833333333333,0.0,1020.5833333333334,75.83333333333333,3.1166666666666667,6,6
9430.0,392.9166666666667,271.0,543.0,292.0,306.0,359.5,18.216666666666665,8.670833333333333,0.0,1021.6217391304348,77.91666666666667,3.5500000000000003,6,0
9596.0,399.8333333333333,267.0,549.0,293.0,311.0,367.5,18.825,13.583333333333334,0.0,1022.675,142.08333333333334,1.6916666666666669,6,1
9738.0,405.75,277.0,552.0,296.0,312.0,384.5,18.966666666666665,16.054166666666667,34.5,1023.7083333333334,177.91666666666666,1.9875,6,2
9650.0,402.0833333333333,282.0,546.0,306.0,329.0,377.0,17.224999999999998,12.283333333333331,1.0,1021.4041666666668,72.08333333333333,2.4583333333333335,6,3
9592.0,399.6666666666667,283.0,544.0,300.0,306.0,362.0,18.1875,11.704166666666666,0.0,1013.575,144.58333333333334,2.1166666666666667,6,4
7886.0,328.5833333333333,275.0,401.0,293.0,302.0,318.0,18.991666666666667,14.191666666666668,-1.0,1010.6333333333332,258.75,2.370833333333333,6,5
7393.0,308.0416666666667,276.0,354.0,294.0,301.0,307.5,16.7625,14.891666666666666,14.5,1006.9458333333332,219.16666666666663,3.6208333333333336,6,6
9352.0,389.6666666666667,278.0,529.0,292.0,305.0,349.0,16.3875,14.008333333333333,15.0,1002.1217391304348,264.5833333333333,4.358333333333333,6,0
9433.0,393.0416666666667,275.0,538.0,293.0,306.0,359.5,15.608333333333334,13.6,9.0,996.6125,232.5,4.783333333333333,6,1
9379.0,390.7916666666667,278.0,534.0,293.0,308.0,354.5,15.266666666666666,11.833333333333334,4.0,996.7708333333334,207.5,4.0874999999999995,6,2
9555.0,398.125,284.0,537.0,296.0,316.0,362.5,14.825,13.104166666666666,5.0,1000.5041666666666,145.41666666666666,2.4583333333333335,6,3
9424.0,392.6666666666667,284.0,523.0,297.0,302.0,361.5,15.470833333333331,12.691666666666668,70.0,1007.4875,171.25,2.920833333333334,6,4
7710.0,321.25,279.0,373.0,293.0,295.0,312.5,14.645833333333334,11.775,14.5,1019.4583333333334,290.4166666666667,2.4791666666666665,6,5
7504.0,312.6666666666667,283.0,345.0,299.0,302.0,310.5,15.9875,13.058333333333332,0.0,1022.6541666666668,224.16666666666663,4.425,6,6
9720.0,405.0,283.0,554.0,299.0,318.0,381.0,17.529166666666665,15.604166666666666,60.0,1013.6833333333334,224.58333333333337,5.420833333333333,6,0
9781.0,407.5416666666667,290.0,539.0,306.0,335.0,388.5,17.4875,12.766666666666666,0.0,1017.0,248.75,4.129166666666666,6,1
10086.0,420.25,285.0,585.0,315.0,342.0,406.0,18.3125,16.329166666666666,-0.5,1018.7916666666666,175.0,3.3166666666666664,6,2
10197.0,424.875,288.0,589.0,331.0,339.0,389.5,19.066666666666663,18.866666666666667,20.0,1015.8958333333334,199.58333333333337,2.6125000000000003,6,3
9546.0,397.75,290.0,541.0,301.0,304.0,362.0,16.854166666666668,12.525,-1.0,1017.8041666666668,233.75,4.779166666666667,6,4
7633.0,318.0416666666667,280.0,372.0,288.0,291.0,309.5,15.608333333333334,11.475,-1.0,1016.9416666666666,272.5,3.8791666666666664,6,5
7109.0,296.2083333333333,276.0,321.0,286.0,289.0,298.0,15.641666666666666,12.166666666666666,5.0,1017.7375,267.0833333333333,4.604166666666667,6,6
9464.0,394.3333333333333,273.0,540.0,288.0,303.0,360.5,17.695833333333333,12.383333333333333,1.5,1017.5166666666668,282.9166666666667,3.85,6,0
