sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
4653.4637999999995,193.894325,100.0,300.0,199.5911,199.9613,200.0,12.008333333333333,,11.375,,5.0,1026.2958333333331,194.16666666666663,4.3625,1,6
4646.5361,193.6056708333333,100.0,257.4452,200.7833,257.4452,200.0,11.216666666666669,0.0,8.404166666666667,,0.0,1020.4541666666668,192.08333333333337,5.804166666666667,1,0
5199.9999,216.6666625,132.7591,300.0,200.0,200.0,200.0,9.241666666666667,0.0,7.766666666666667,,-0.5,1016.4708333333332,205.0,7.833333333333333,1,1
4422.5849,184.27437083333336,100.0,272.6197,222.5847,200.0,200.0,11.520833333333334,,9.9375,,1.5,1009.0125,227.5,9.329166666666667,1,2
6287.7155999999995,261.98814999999996,199.3559,400.7041,199.3559,205.6057,242.31035,6.404166666666666,0.0,2.5166666666666666,,0.0,1023.1458333333334,229.16666666666663,5.966666666666666,1,3
4489.6998,187.070825,100.6993,291.3815,198.3182,200.0,200.0,11.095833333333331,,8.854166666666666,,-0.5,1017.425,225.0,9.845833333333331,1,4
5900.0,245.83333333333337,200.0,300.0,300.0,300.0,215.97455,7.633333333333333,0.0,3.3791666666666664,,2.5,1009.982608695652,251.25,7.375,1,5
5799.9999,241.6666625,100.0,379.5317,281.2625,200.0,210.48555,8.950000000000001,,7.233333333333333,,5.0,1009.3,223.33333333333337,6.245833333333334,1,6
4499.9999,187.49999583333332,100.0,200.0,200.0,200.0,200.0,12.125,,8.0375,,0.0,1014.9916666666668,242.91666666666663,9.833333333333334,2,0
5500.0,229.16666666666663,145.3348,300.0,300.0,300.0,221.84255,8.0375,0.0,2.7916666666666665,,1.0,1015.2916666666666,249.16666666666663,8.175,2,1
7531.9282,313.8303416666667,200.0,400.0,231.9282,300.0,300.0,5.183333333333333,0.0,1.1958333333333333,,-0.5,1022.0875,272.0833333333333,5.320833333333334,2,2
5768.0718,240.336325,100.0,369.0467,268.0718,200.0,200.0,9.5125,0.0,6.995833333333334,,-0.5,1025.1416666666669,256.25,5.716666666666666,2,3
4400.0,183.33333333333337,100.0,300.0,188.5994,111.4006,200.0,10.179166666666667,,8.3375,,1.0,1018.3541666666666,214.16666666666663,6.2375,2,4
4600.0,191.66666666666663,100.0,300.0,295.0845,204.9155,200.0,10.3375,,8.120833333333334,,0.5,997.9833333333332,189.58333333333337,8.958333333333334,2,5
6892.1619,287.1734125,100.0,400.0,297.0211,200.0,300.0,7.2625,0.0,3.9875,,35.0,991.9708333333332,212.08333333333337,7.95,2,6
6607.838,275.3265833333333,200.0,317.1955,207.8381,317.1955,298.54865,7.866666666666667,,3.7125,,70.0,987.0166666666668,235.83333333333337,12.058333333333335,2,0
7800.0,325.0,200.0,400.0,400.0,326.3141,318.61215000000004,5.25,0.0,1.5375,,-1.0,988.6666666666666,235.83333333333337,5.708333333333333,2,1
7300.0001,304.16667083333334,200.0,370.4568,309.8657,363.2461,300.0,5.704166666666667,0.0,2.658333333333333,,5.0,996.9083333333332,274.5833333333333,4.358333333333333,2,2
7852.1119,327.1713291666667,242.5918,459.2221,352.11199999999997,300.0,339.03815,3.5749999999999997,0.0,0.3666666666666667,,1.0,1003.8833333333332,237.08333333333337,1.6916666666666669,2,3
7947.888,331.162,299.9091,351.8789,347.88800000000015,300.0,348.25559999999996,3.904166666666667,,2.183333333333333,,0.0,995.8375,105.41666666666669,3.3125,2,4
8800.0,366.6666666666667,300.0,400.4774,400.0,400.0,379.494,3.8708333333333336,0.0,2.3333333333333335,,5.0,987.2,58.75,4.3125,2,5
9100.0,379.1666666666667,298.7125,480.0484,480.0484,399.6369,399.81845,3.7541666666666664,0.0,-0.1083333333333333,,5.0,997.0083333333332,90.0,3.983333333333333,2,6
9603.8834,400.16180833333334,300.0,500.0,398.8797,405.0037,400.0,2.484210526315789,0.0,-0.7894736842105263,,0.0,1023.6789473684212,342.10526315789474,3.547368421052632,2,0
9289.4374,387.0598916666667,300.0,500.0,394.8478,400.0,398.46125,2.566666666666667,0.0,-0.7000000000000001,,0.0,1033.8458333333333,197.08333333333337,2.779166666666667,2,1
8806.6793,366.94497083333334,300.0,403.7763,399.982,400.0,396.3379,4.325,0.0,1.5333333333333332,,0.0,1016.975,164.58333333333334,4.266666666666667,2,2
8100.0,337.5,200.0,401.0921,400.0,300.0,351.914,4.094444444444445,0.0,1.5499999999999998,,50.0,1013.4777777777776,287.22222222222223,3.2666666666666666,2,3
7899.9998,329.1666583333333,200.0,469.1673,300.0,300.0,300.0,5.029166666666667,0.0,2.841666666666667,,0.0,1015.8291666666668,203.33333333333337,4.791666666666667,2,4
2700.0,112.5,0.0,300.0,100.0,0.0,50.0,10.4875,,8.516666666666667,,0.5,1009.3166666666666,245.41666666666663,8.454166666666667,2,5
1300.0,56.52173913043478,0.0,200.0,0.0,100.0,0.0,12.645833333333334,,10.420833333333333,,-1.0,1010.2,240.0,9.504166666666668,2,6
3700.4825,160.89054347826087,0.0,300.0,217.1749,299.9338,217.1749,8.75,,4.6499999999999995,,3.5,1009.3041666666668,278.75,4.616666666666666,2,0
7000.0,291.6666666666667,200.0,400.0,300.0,289.3492,300.0,5.716666666666666,0.0,0.7041666666666666,,0.0,1017.2521739130434,247.91666666666663,2.5375,2,1
6800.0,283.3333333333333,200.0,399.0938,300.0,300.0,300.0,2.8041666666666667,0.0,-2.2416666666666667,,0.0,1018.1791666666668,185.83333333333337,1.3916666666666666,2,2
8992.2086,374.67535833333335,300.0,497.0051,392.2086,400.0,397.04815,2.1374999999999997,0.0,-2.7708333333333335,,0.0,1016.8208333333332,282.0833333333333,2.1416666666666666,2,3
7907.7915,329.4913125,200.0,400.0,327.6207,372.408,308.09155,3.8708333333333336,,-1.6291666666666669,,0.0,1010.3083333333334,112.08333333333331,3.4375,2,4
8500.0,354.1666666666667,297.9076,400.0,336.0592,396.6005,368.2393,4.55,,-1.9291666666666665,,-0.5,1010.8166666666666,51.666666666666664,4.566666666666666,2,5
8500.0,354.1666666666667,200.0,400.0,400.0,341.8037,360.7892,4.795833333333333,,-1.5458333333333334,,0.0,1021.0541666666668,37.916666666666664,4.9875,2,6
8149.2967,339.5540291666667,200.0,455.2794,306.0428,300.0,300.0,5.079166666666667,0.0,-0.6833333333333332,,0.0,1026.5166666666669,139.58333333333334,2.3375,2,0
6692.6533,278.86055416666665,144.6134,400.0,341.6708,200.0,254.79905,8.6875,,6.7875000000000005,,19.5,1011.3833333333332,218.75,7.316666666666666,3,1
8158.05,339.91875,200.0,400.5496,324.052,300.4448,336.7312,5.45,0.0,2.1125000000000003,,14.5,999.4666666666668,261.6666666666667,8.045833333333333,3,2
5200.0,216.66666666666663,0.0,400.0,200.0,0.0,200.0,6.479166666666667,0.0,1.9291666666666665,,-0.5,1003.3166666666666,256.25,5.566666666666666,3,3
4318.3873,187.7559695652174,0.0,400.0,300.0,400.0,282.0226,4.966666666666667,0.0,0.6791666666666667,,2.0,991.6291666666666,221.66666666666663,4.925,3,4
9309.7478,387.9061583333333,300.0,486.1529,409.7478,400.0,400.0,2.5041666666666664,0.0,0.7166666666666667,,1.0,1000.1083333333332,314.5833333333333,3.1666666666666665,3,5
9290.1475,387.08947916666665,294.59,500.0,490.1474,400.0,399.6944,3.5375,0.0,-0.1541666666666666,,-1.0,1005.7916666666666,304.5833333333333,3.1666666666666665,3,6
8787.3503,366.1395958333333,298.8793,499.8346,398.3287,387.1715,388.4274,4.045833333333333,0.0,-2.1,,-0.5,1009.6625,322.9166666666667,3.2875,3,0
8490.3191,353.76329583333336,200.0,500.0,290.3191,300.0,350.0,3.9416666666666664,0.0,0.5625000000000001,,-0.5,1013.2916666666666,214.58333333333337,3.5708333333333333,3,1
6522.4356,271.76815,200.0,332.4032,222.4356,300.0,288.466,7.808333333333334,,6.595833333333334,,3.5,996.4958333333334,114.16666666666669,4.783333333333333,3,2
7056.7484,294.03118333333333,200.0,400.0,356.7484,300.0,300.0,6.6125,0.0,5.004166666666666,,5.0,1019.1958333333332,278.3333333333333,2.2666666666666666,3,3
7243.2517,301.80215416666664,200.0,400.0,290.1626,299.7329,300.0,4.695833333333334,0.0,2.2375000000000003,,0.0,1028.25,175.83333333333334,1.5875,3,4
6500.0,270.8333333333333,200.0,400.0,400.0,300.0,299.13805,6.445833333333333,0.0,3.5083333333333333,,0.0,1030.85,154.16666666666666,1.4916666666666665,3,5
7499.9999,312.49999583333334,200.0,476.6067,325.6588,300.0,311.69665,5.991666666666667,0.0,2.658333333333333,,0.0,1034.4625,53.75,3.2541666666666664,3,6
7008.4872,292.02029999999996,200.0,400.0,308.4872,300.0,300.0,6.883333333333333,0.0,-0.3833333333333333,,0.0,1032.7708333333333,58.333333333333336,5.379166666666666,3,0
7188.9487,299.5395291666667,200.0,400.0,388.9487,300.0,300.0,6.125,0.0,3.9625,,0.0,1030.2625,33.75,3.558333333333333,3,1
6702.5641000000005,279.27350416666667,200.0,305.5420000000001,302.5641,300.0,300.0,7.495833333333334,,2.670833333333333,,0.0,1029.6041666666667,49.583333333333336,4.9624999999999995,3,2
7000.0,291.6666666666667,118.5061,400.0,393.3252,300.0,300.0,6.675,0.0,1.6083333333333334,,0.0,1030.0916666666667,54.583333333333336,3.341666666666667,3,3
7700.0,320.8333333333333,226.2486,400.0,382.0509,300.0,300.0,5.120833333333334,0.0,3.2291666666666665,,0.0,1027.0304347826088,41.666666666666664,3.2583333333333333,3,4
6663.2242,277.63434166666667,200.0,329.6287,263.2242,300.0,300.0,6.875,,2.8208333333333333,,-1.0,1026.3826086956522,38.333333333333336,4.120833333333333,3,5
6486.5009,270.27087083333333,152.1868,359.0937,240.7096,245.7913,300.0,7.35,,3.033333333333333,,-0.5,1025.1166666666666,74.16666666666667,2.8791666666666664,3,6
5750.2749,239.5947875,140.9455,337.08,321.1189,229.156,238.6818,8.466666666666667,0.0,3.608333333333333,,0.0,1023.1916666666666,293.75,2.3666666666666667,3,0
5800.0,241.66666666666663,121.7899,375.7529,227.4677,200.0,200.0,7.643478260869566,0.0,2.095652173913044,,0.0,1018.108695652174,229.56521739130432,1.452173913043478,3,1
5401.6852,225.07021666666665,193.7251,300.0,219.1762,200.0,200.0,8.45,,2.785,,,1016.845,269.5,2.02,3,2
5793.8397,241.40998750000003,200.0,300.0,294.3656,204.87,204.65955,8.025,,5.541666666666667,,0.0,1013.3375,230.83333333333337,4.3625,3,3
5304.4751,221.01979583333332,115.1419,300.0,204.4751,300.0,200.0,10.408333333333331,0.0,4.845833333333333,,30.0,1013.5458333333332,265.8333333333333,3.7291666666666665,3,4
5500.0,229.16666666666663,100.0,300.0,200.0,300.0,200.0,9.516666666666667,,7.8125,,-0.5,1004.5333333333332,182.5,7.325,3,5
6500.0,270.8333333333333,200.0,367.0483,200.0,300.0,300.0,8.054166666666667,,5.366666666666667,,35.0,999.3916666666668,195.83333333333337,7.054166666666667,3,6
6654.2341,277.25975416666665,100.0,500.0,254.2341,300.0,278.63710000000003,8.116666666666667,,4.470833333333333,,50.0,989.7909090909092,223.33333333333337,10.358333333333333,3,0
6445.7659,268.57357916666666,107.6081,352.0018,245.7659,300.0,300.0,7.679166666666667,0.0,3.6166666666666663,,4.0,1002.6958333333332,229.58333333333337,6.1375,3,1
5997.9409,249.91420416666665,108.2304,400.0,397.9409,200.0,200.0,8.508333333333333,0.0,3.65,,5.0,1008.1666666666666,246.66666666666663,4.045833333333333,3,2
5602.0591,233.4191291666667,109.2241,304.9269,214.0891,287.97,202.49345,8.145833333333334,0.0,2.066666666666667,,0.0,1015.5833333333334,237.08333333333337,2.2333333333333334,3,3
5385.8228,224.40928333333332,100.0,300.0,285.8228,200.0,200.0,7.85,0.0,2.8208333333333333,,0.0,1019.075,177.5,4.1125,4,4
4914.1772,204.75738333333337,100.0,286.1844,247.1723,267.0049,200.0,10.216666666666669,0.0,3.858333333333333,,0.0,1012.0791666666668,151.25,4.008333333333334,4,5
4851.1262,202.13025833333333,100.0,300.0,251.1262,200.0,200.0,11.104166666666666,,7.983333333333333,,30.0,1005.1875,154.16666666666666,3.745833333333333,4,6
4788.8114,199.53380833333333,100.0,254.0463,239.4709,200.0,200.0,10.525,,7.825,,2.5,1002.3416666666668,175.0,4.595833333333333,4,0
3160.0624,131.66926666666666,0.0,300.0,160.0624,0.0,148.01385,10.833333333333334,0.0,4.983333333333333,,0.0,1007.375,257.9166666666667,3.85,4,1
1200.0,50.0,0.0,100.0,100.0,100.0,50.0,8.612499999999999,0.0,4.041666666666667,,2.5,1007.4875,242.91666666666663,7.425000000000001,4,2
4412.5379,183.85574583333337,0.0,521.4123,98.7228,213.8151,200.0,7.086956521739131,0.0,4.469565217391304,,1.0,1009.3,259.1304347826087,5.3478260869565215,4,3
5787.4621,241.14425416666663,200.0,388.1281,380.8547,206.6074,200.0,8.85,0.0,5.379166666666666,,15.0,1011.1916666666666,237.91666666666663,3.0708333333333333,4,4
5800.0,241.66666666666663,100.3324,300.0,206.3699,300.0,207.64005,7.779166666666666,0.0,4.3125,,5.0,1003.4333333333334,216.25,4.170833333333333,4,5
5800.0001,241.66667083333337,119.0549,300.0,300.0,200.0,211.8379,7.858333333333333,0.0,2.379166666666667,,-0.5,1007.325,103.33333333333331,5.0375000000000005,4,6
4561.0485,190.0436875,100.0,271.5787,201.146,159.9024,200.0,11.320833333333333,,9.058333333333334,,5.0,1005.7583333333332,143.75,2.983333333333333,4,0
4438.9515,184.9563125,100.0,258.6529,198.7969,200.0,200.0,11.629166666666668,0.0,6.175,,0.0,1006.65,211.66666666666663,3.2416666666666667,4,1
4100.0,170.83333333333334,100.0,200.0,200.0,200.0,200.0,11.375,0.0,4.8125,,0.0,1008.2708333333334,233.75,1.8375,4,2
4164.8825,173.53677083333332,100.0,200.0,130.2203,200.0,200.0,11.958333333333334,,6.354166666666667,,1.5,1009.1041666666666,174.58333333333334,3.033333333333333,4,3
4535.1176,188.9632333333333,134.274,265.726,199.4925,200.0,200.0,9.829166666666667,,8.9625,,27.0,1000.6583333333332,194.16666666666663,2.1999999999999997,4,4
6163.56,256.815,200.0,303.5323,263.56,300.0,262.3293,6.1375,0.0,2.7458333333333336,,2.0,1004.5666666666666,323.3333333333333,3.15,4,5
5936.4400000000005,247.3516666666667,137.2187,363.4173,236.44,200.0,236.612,6.704166666666667,0.0,-0.3291666666666666,,-0.5,1015.9875,293.3333333333333,2.1,4,6
5100.0,212.5,100.0,300.0,200.0,200.0,200.0,8.491666666666667,0.0,3.0124999999999997,,0.0,1022.3347826086956,257.0833333333333,4.6625000000000005,4,0
4393.3798,183.05749166666664,100.0,261.5845,193.3798,200.0,200.0,11.341666666666669,0.0,3.9958333333333336,,0.0,1028.1416666666669,178.75,3.1833333333333336,4,1
4506.6202,187.77584166666668,100.0,300.0,200.4344,100.0,200.0,9.6375,0.0,3.641666666666667,,0.0,1029.625,70.41666666666667,4.770833333333333,4,2
4300.0,179.16666666666666,100.0,300.0,200.0,100.0,200.0,11.033333333333331,0.0,4.370833333333333,,0.0,1023.7916666666666,62.916666666666664,4.495833333333333,4,3
4600.0,191.66666666666663,100.0,400.0,200.0,200.0,200.0,8.766666666666667,,5.120833333333334,,-0.5,1021.3708333333334,58.75,4.208333333333333,4,4
5200.0,216.66666666666663,0.0,400.0,209.1129,290.8871,200.0,7.358333333333333,0.0,0.8875000000000001,,15.0,1020.6608695652176,135.41666666666666,3.345833333333333,4,5
5300.0,220.83333333333337,100.0,400.0,200.0,200.0,200.0,7.291666666666667,,1.3333333333333333,,1.0,1020.1041666666666,283.75,3.1125000000000003,4,6
5100.0001,212.50000416666668,99.7613,389.2827,300.0,310.8458,200.0,7.670833333333333,,4.066666666666666,,-0.5,1010.7458333333334,253.33333333333337,4.370833333333334,4,0
6887.8946,286.99560833333334,100.0,499.8316,477.0343,300.0,300.0,5.7749999999999995,0.0,-0.6875,,0.5,1008.3916666666668,292.0833333333333,4.629166666666666,4,1
5812.1054,242.17105833333335,100.0,400.0,212.1054,300.0,200.0,6.191666666666666,0.0,-0.5666666666666667,,-0.5,1012.2958333333332,292.0833333333333,3.0708333333333333,4,2
5300.0,220.83333333333337,78.9776,400.0,300.0,200.0,200.0,6.929166666666667,0.0,1.1916666666666669,,-0.5,1013.025,247.5,5.1,4,3
4900.0001,204.16667083333337,100.0,378.3364,200.0,200.0,200.0,7.725,0.0,1.8125,,7.0,1010.9041666666668,264.1666666666667,5.883333333333333,4,4
4800.0,200.0,100.0,300.0,277.9573,200.0,200.0,7.75,0.0,0.6,,0.0,1021.6083333333332,271.6666666666667,2.6416666666666666,4,5
3800.0,158.33333333333334,77.2636,300.0,200.0,100.0,150.01815,9.85,0.0,3.533333333333333,,0.0,1027.4875,220.83333333333337,4.0249999999999995,5,6
3800.0,158.33333333333334,100.0,276.941,200.0,200.0,176.90069999999997,12.1,0.0,9.295833333333333,,-1.0,1020.5869565217392,218.33333333333337,6.008333333333333,5,0
3600.0,150.0,100.0,276.5659,176.6552,100.0,123.61595,10.545833333333333,0.0,3.091666666666667,,0.0,1025.5875,269.5833333333333,3.670833333333333,5,1
3200.0,133.33333333333334,75.8545,200.0,200.0,100.0,100.0,11.933333333333332,0.0,3.025,,0.0,1026.2782608695652,181.25,3.079166666666666,5,2
2700.0,112.5,0.0,200.0,125.4636,174.5364,100.0,13.954166666666666,0.0,2.4833333333333334,,0.0,1019.8833333333332,105.83333333333331,3.2416666666666667,5,3
2600.0,108.33333333333331,0.0,200.0,100.0,100.0,100.0,16.14166666666667,0.0,6.941666666666666,,0.0,1010.7291666666666,96.66666666666669,2.7083333333333335,5,4
2400.0,100.0,0.0,173.3769,100.0,100.0,100.0,17.925,,10.329166666666667,,0.0,1006.675,107.5,3.516666666666667,5,5
2100.0,87.5,0.0,100.0,100.0,100.0,100.0,20.495833333333337,0.0,8.970833333333333,,0.0,1006.981818181818,88.33333333333333,4.3375,5,6
2100.0,87.5,0.0,170.3199,100.0,100.0,100.0,18.841666666666665,0.0,11.6375,,-0.5,1008.0416666666666,75.0,4.004166666666666,5,0
2600.0,108.33333333333331,28.7384,171.53900000000004,28.7384,171.2616,100.0,16.05,,15.658333333333331,,25.0,1006.0958333333332,69.58333333333333,2.9,5,1
2800.0,116.66666666666669,100.0,200.0,200.0,100.0,100.0,16.195833333333333,,15.541666666666666,,4.0,1003.2583333333332,68.33333333333333,2.6166666666666667,5,2
2500.0,104.16666666666669,0.0,200.0,170.5643,100.0,100.0,17.395833333333332,0.0,12.0375,,-0.5,1002.4,85.83333333333333,4.116666666666666,5,3
3000.0001,125.00000416666668,29.853,200.0,100.0,130.1606,100.0,12.645833333333334,,8.716666666666667,,0.0,1010.5166666666668,24.166666666666668,5.166666666666667,5,4
3700.0,154.16666666666666,100.0,200.0,200.0,200.0,184.9625,10.445833333333333,0.0,1.7458333333333331,,0.0,1020.0625,134.58333333333334,3.154166666666667,5,5
3100.0,129.16666666666666,100.0,200.0,200.0,131.9028,100.0,11.8875,0.0,3.920833333333333,,0.0,1022.1625,217.08333333333337,2.475,5,6
2800.0,116.66666666666669,32.8263,200.0,32.8263,167.1737,100.0,13.629166666666668,0.0,6.925,,0.0,1020.7782608695652,178.33333333333334,2.591666666666667,5,0
2766.636,115.2765,100.0,167.2609,166.636,133.3889,100.0,13.208333333333334,0.0,8.475,,0.0,1016.1958333333332,252.08333333333337,3.858333333333333,5,1
2933.364,122.2235,66.88,200.0,133.364,100.0,100.0,12.191666666666668,,10.254166666666666,,19.5,1004.975,224.58333333333337,4.420833333333333,5,2
2765.276,115.21983333333333,34.0413,200.0,165.27599999999995,100.0,100.0,13.6,,9.733333333333333,,15.0,1011.4333333333334,259.5833333333333,4.425,5,3
2634.724,109.78016666666667,34.7284,200.0,134.724,100.0,100.0,15.379166666666668,,10.583333333333334,,-0.5,1014.2208333333332,227.08333333333337,5.745833333333334,5,4
2700.0,112.5,100.0,200.0,100.0,100.0,100.0,14.816666666666668,,12.579166666666666,,-1.0,1008.7958333333332,199.58333333333337,5.954166666666667,5,5
2800.0,116.66666666666669,100.0,200.0,100.0,100.0,100.0,14.341666666666669,,9.570833333333333,,-0.5,1007.8583333333332,282.5,2.6458333333333335,5,6
2800.0,116.66666666666669,36.9157,200.0,163.2546,137.2457,100.0,14.166666666666666,0.0,7.9,,-0.5,1017.7125,242.91666666666663,3.3083333333333336,5,0
3000.0,125.0,0.0,200.0,38.2432,161.7568,100.0,12.6,0.0,6.054166666666667,,-0.5,1021.325,47.083333333333336,3.7,5,1
3600.0,150.0,38.107,261.6741,200.0,100.0,150.0,10.704166666666666,,6.716666666666666,,-0.5,1017.8375,147.91666666666666,2.6916666666666664,5,2
2800.0,116.66666666666669,60.4896,200.0,139.6337,160.3663,100.0,14.5625,0.0,8.266666666666667,,-0.5,1016.0541666666668,134.16666666666666,2.1333333333333333,5,3
2600.0,108.33333333333331,39.3938,200.0,100.0,200.0,100.0,15.875,0.0,9.65,,0.0,1016.7217391304348,64.16666666666667,3.4499999999999997,5,4
2800.0,116.66666666666669,0.0,200.0,100.0,200.0,100.0,15.470833333333331,0.0,10.245833333333334,,-1.0,1015.1869565217391,49.583333333333336,3.391666666666667,5,5
3000.0,125.0,41.5533,200.0,200.0,100.0,100.0,13.8125,0.0,9.9125,,0.0,1013.6291666666666,87.91666666666667,3.891666666666666,5,6
3000.0,125.0,100.0,200.0,100.0,100.0,100.0,14.3375,,10.4125,,0.0,1015.8208333333332,256.25,4.7875,5,0
3500.0,145.83333333333334,100.0,200.0,200.0,100.0,142.66230000000002,12.220833333333331,,10.270833333333334,,60.0,1016.5333333333332,352.5,5.2375,5,1
3400.0,141.66666666666666,100.0,200.0,100.0,200.0,100.0,12.754166666666668,,11.629166666666668,,-0.5,1021.3541666666666,83.75,4.845833333333333,6,2
3700.0,154.16666666666666,100.0,200.0,156.4146,100.0,155.69885,11.25,,8.870833333333334,,0.0,1020.8083333333334,19.166666666666668,5.45,6,3
3600.0,150.0,100.0,200.0,200.0,100.0,150.0,11.320833333333333,,8.729166666666666,,0.0,1017.725,90.0,3.0708333333333333,6,4
2900.0,120.83333333333331,100.0,200.0,200.0,145.8907,100.0,15.625,,13.941666666666668,,0.0,1017.4458333333332,214.16666666666663,2.066666666666667,6,5
2800.0,116.66666666666669,100.0,200.0,100.0,100.0,100.0,17.291666666666668,0.0,13.445833333333333,,0.0,1020.5833333333334,75.83333333333333,3.1166666666666667,6,6
2600.0,108.33333333333331,46.4571,200.0,100.0,100.0,100.0,18.216666666666665,0.0,8.670833333333333,,0.0,1021.6217391304348,77.91666666666667,3.5500000000000003,6,0
2352.3413,98.01422083333334,0.0,153.0217,152.3413,100.0,100.0,18.825,0.0,13.583333333333334,,0.0,1022.675,142.08333333333334,1.6916666666666669,6,1
2347.6587,97.8191125,0.0,200.0,147.6587,100.0,100.0,18.966666666666665,0.0,16.054166666666667,,34.5,1023.7083333333334,177.91666666666666,1.9875,6,2
2500.0,104.16666666666669,0.0,200.0,0.0,100.0,100.0,17.224999999999998,0.0,12.283333333333331,,1.0,1021.4041666666668,72.08333333333333,2.4583333333333335,6,3
2300.0,95.83333333333331,0.0,200.0,148.7215,100.1037,100.0,18.1875,,11.704166666666666,,0.0,1013.575,144.58333333333334,2.1166666666666667,6,4
2500.0,104.16666666666669,0.0,151.4008,151.4008,100.0,100.0,18.991666666666667,,14.191666666666668,,-1.0,1010.6333333333332,258.75,2.370833333333333,6,5
2600.0,108.33333333333331,49.3438,200.0,100.0,100.0,100.0,16.7625,,14.891666666666666,,14.5,1006.9458333333332,219.16666666666663,3.6208333333333336,6,6
